game_id,player_id,pos,player,team,pass_cmp,pass_att,pass_yds,pass_td,pass_int,pass_sacked,pass_sacked_yds,pass_long,pass_rating,rush_att,rush_yds,rush_td,rush_long,targets,rec,rec_yds,rec_td,rec_long,fumbles_lost,rush_scrambles,designed_rush_att,comb_pass_rush_play,comb_pass_play,comb_rush_play,Team_abbrev,Opponent_abbrev,two_point_conv,total_ret_td,offensive_fumble_recovery_td,pass_yds_bonus,rush_yds_bonus,rec_yds_bonus,Total_DKP,Off_DKP,Total_FDP,Off_FDP,Total_SDP,Off_SDP,pass_target_yds,pass_poor_throws,pass_blitzed,pass_hurried,rush_yds_before_contact,rush_yac,rush_broken_tackles,rec_air_yds,rec_yac,rec_drops,offense,off_pct,vis_team,home_team,vis_score,home_score,OT,Roof,Surface,Temperature,Humidity,Wind_Speed,Vegas_Line,Vegas_Favorite,Over_Under,game_date
202109190car,JohnJu02,TE,Juwan Johnson,NOR,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,23,0,23,0,0,0,0,0,0,NOR,CAR,0,0,0,0,0,0,3.3,3.3,2.8,2.8,2.8,2.8,0,0,0,0,0,0,0,59.1,3,0,18,41,NOR,CAR,7,26,FALSE,outdoors,grass,83,65,4,-3,NOR,44.5,9/19/2021
202109190car,HogaCh00,WR,Chris Hogan,NOR,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,16,0,16,0,0,0,0,0,0,NOR,CAR,0,0,0,0,0,0,2.6,2.6,2.1,2.1,2.1,2.1,0,0,0,0,0,0,0,2.1,9,0,16,36,NOR,CAR,7,26,FALSE,outdoors,grass,83,65,4,-3,NOR,44.5,9/19/2021
202109190car,CallMa01,WR,Marquez Callaway,NOR,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,8,0,4,0,0,0,0,0,0,NOR,CAR,0,0,0,0,0,0,2.8,2.8,1.8,1.8,1.8,1.8,0,0,0,0,0,0,0,25.2,1,1,32,73,NOR,CAR,7,26,FALSE,outdoors,grass,83,65,4,-3,NOR,44.5,9/19/2021
202109190car,MontTy01,WR,Ty Montgomery,NOR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,3,0,0,0,0,0,0,NOR,CAR,0,0,0,0,0,0,1.3,1.3,0.8,0.8,0.8,0.8,0,0,0,0,0,0,0,1,2,0,14,32,NOR,CAR,7,26,FALSE,outdoors,grass,83,65,4,-3,NOR,44.5,9/19/2021
202109190car,TrauAd00,TE,Adam Trautman,NOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOR,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,52,NOR,CAR,7,26,FALSE,outdoors,grass,83,65,4,-3,NOR,44.5,9/19/2021
202109190car,GrifGa00,TE,Garrett Griffin,NOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOR,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,NOR,CAR,7,26,FALSE,outdoors,grass,83,65,4,-3,NOR,44.5,9/19/2021
202109190car,ArmaAl00,RB,Alex Armah,NOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOR,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,NOR,CAR,7,26,FALSE,outdoors,grass,83,65,4,-3,NOR,44.5,9/19/2021
202109190car,TremTo00,TE,Tommy Tremble,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAR,NOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,38,NOR,CAR,7,26,FALSE,outdoors,grass,83,65,4,-3,NOR,44.5,9/19/2021
202109190car,WinsJa00,QB,Jameis Winston,NOR,11,22,111,0,2,4,31,27,26.9,3,19,1,12,0,0,0,0,0,0,2,1,29,28,1,NOR,CAR,0,0,0,0,0,0,10.34,10.34,8.34,8.34,10.34,10.34,159,7,11,6,17,2,0,0,0,0,42,95,NOR,CAR,7,26,FALSE,outdoors,grass,83,65,4,-3,NOR,44.5,9/19/2021
202109190car,HillTa00,QB,Taysom Hill,NOR,0,0,0,0,0,0,0,0,0,2,16,0,9,0,0,0,0,0,0,0,2,2,0,2,NOR,CAR,0,0,0,0,0,0,1.6,1.6,1.6,1.6,1.6,1.6,0,0,0,0,3,13,1,0,0,0,10,23,NOR,CAR,7,26,FALSE,outdoors,grass,83,65,4,-3,NOR,44.5,9/19/2021
202109190car,JoneTo04,RB,Tony Jones,NOR,0,0,0,0,0,0,0,0,0,3,7,0,6,0,0,0,0,0,0,0,3,3,0,3,NOR,CAR,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0.7,0,0,0,0,4,3,2,0,0,0,12,27,NOR,CAR,7,26,FALSE,outdoors,grass,83,65,4,-3,NOR,44.5,9/19/2021
202109190car,ThomIa00,TE,Ian Thomas,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,0,7,0,0,0,0,0,0,CAR,NOR,0,0,0,0,0,0,1.7,1.7,1.2,1.2,1.2,1.2,0,0,0,0,0,0,0,-5,8,1,52,68,NOR,CAR,7,26,FALSE,outdoors,grass,83,65,4,-3,NOR,44.5,9/19/2021
202109190chi,UzomC.00,TE,C.J. Uzomah,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,3,0,0,0,0,0,0,CIN,CHI,0,0,0,0,0,0,2.4,2.4,1.4,1.4,1.4,1.4,0,0,0,0,0,0,0,-1,5,0,40,73,CIN,CHI,17,20,FALSE,outdoors,grass,80,52,0,-1.5,CHI,44.5,9/19/2021
202109190chi,EvanCh02,RB,Chris Evans,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,0,14,0,0,0,0,0,0,CIN,CHI,0,0,0,0,0,0,2.4,2.4,1.9,1.9,1.9,1.9,0,0,0,0,0,0,0,4,10,0,2,4,CIN,CHI,17,20,FALSE,outdoors,grass,80,52,0,-1.5,CHI,44.5,9/19/2021
202109190chi,BurrJo01,QB,Joe Burrow,CIN,19,30,207,2,3,5,28,42,66.2,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,CIN,CHI,0,0,0,0,0,0,13.28,13.28,10.28,10.28,13.28,13.28,211,3,5,2,0,0,0,0,0,0,55,100,CIN,CHI,17,20,FALSE,outdoors,grass,80,52,0,-1.5,CHI,44.5,9/19/2021
202109190chi,MixoJo00,RB,Joe Mixon,CIN,0,0,0,0,0,0,0,0,0,20,69,0,10,2,1,2,0,2,0,0,20,20,0,20,CIN,CHI,0,0,0,0,0,0,8.1,8.1,7.6,7.6,7.6,7.6,0,0,0,0,33,36,2,0,3,0,46,84,CIN,CHI,17,20,FALSE,outdoors,grass,80,52,0,-1.5,CHI,44.5,9/19/2021
202109190chi,BoydTy00,WR,Tyler Boyd,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,73,0,22,0,0,0,0,0,0,CIN,CHI,0,0,0,0,0,0,14.3,14.3,10.8,10.8,10.8,10.8,0,0,0,0,0,0,0,39.6,29,0,48,87,CIN,CHI,17,20,FALSE,outdoors,grass,80,52,0,-1.5,CHI,44.5,9/19/2021
202109190chi,HiggTe00,WR,Tee Higgins,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,60,1,14,1,0,0,0,0,0,CIN,CHI,0,0,0,0,0,0,17,17,13,13,13,13,0,0,0,0,0,0,0,91,19,0,50,91,CIN,CHI,17,20,FALSE,outdoors,grass,80,52,0,-1.5,CHI,44.5,9/19/2021
202109190chi,ChasJa00,WR,Ja'Marr Chase,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,54,1,42,0,0,0,0,0,0,CIN,CHI,0,0,0,0,0,0,13.4,13.4,12.4,12.4,12.4,12.4,0,0,0,0,0,0,0,82,14,1,51,93,CIN,CHI,17,20,FALSE,outdoors,grass,80,52,0,-1.5,CHI,44.5,9/19/2021
202109190chi,SampDr00,TE,Drew Sample,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CIN,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,38,CIN,CHI,17,20,FALSE,outdoors,grass,80,52,0,-1.5,CHI,44.5,9/19/2021
202109190chi,ThomMi04,WR,Mike Thomas,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CIN,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,CIN,CHI,17,20,FALSE,outdoors,grass,80,52,0,-1.5,CHI,44.5,9/19/2021
202109190chi,TateAu00,WR,Auden Tate,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CIN,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,CIN,CHI,17,20,FALSE,outdoors,grass,80,52,0,-1.5,CHI,44.5,9/19/2021
202109190chi,WilcMi01,TE,Mitchell Wilcox,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CIN,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,CIN,CHI,17,20,FALSE,outdoors,grass,80,52,0,-1.5,CHI,44.5,9/19/2021
202109190chi,ByrdDa00,WR,Damiere Byrd,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,42,CIN,CHI,17,20,FALSE,outdoors,grass,80,52,0,-1.5,CHI,44.5,9/19/2021
202109190chi,GrahJi00,TE,Jimmy Graham,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,34,CIN,CHI,17,20,FALSE,outdoors,grass,80,52,0,-1.5,CHI,44.5,9/19/2021
202109190chi,JameJe00,TE,Jesse James,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,CIN,CHI,17,20,FALSE,outdoors,grass,80,52,0,-1.5,CHI,44.5,9/19/2021
202109190chi,HoltJ.01,TE,J.P. Holtz,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,CIN,CHI,17,20,FALSE,outdoors,grass,80,52,0,-1.5,CHI,44.5,9/19/2021
202109190chi,MoonDa00,WR,Darnell Mooney,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,66,0,21,0,0,0,0,0,0,CHI,CIN,0,0,0,0,0,0,12.6,12.6,9.6,9.6,9.6,9.6,0,0,0,0,0,0,0,86.4,7,0,58,89,CIN,CHI,17,20,FALSE,outdoors,grass,80,52,0,-1.5,CHI,44.5,9/19/2021
202109190chi,RobiAl02,WR,Allen Robinson,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,24,1,13,0,0,0,0,0,0,CHI,CIN,0,0,0,0,0,0,10.4,10.4,9.4,9.4,9.4,9.4,0,0,0,0,0,0,0,59.2,10,1,52,80,CIN,CHI,17,20,FALSE,outdoors,grass,80,52,0,-1.5,CHI,44.5,9/19/2021
202109190chi,GoodMa00,WR,Marquise Goodwin,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,10,0,10,0,0,0,0,0,0,CHI,CIN,0,0,0,0,0,0,2,2,1.5,1.5,1.5,1.5,0,0,0,0,0,0,0,30,0,0,31,48,CIN,CHI,17,20,FALSE,outdoors,grass,80,52,0,-1.5,CHI,44.5,9/19/2021
202109190chi,KmetCo00,TE,Cole Kmet,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,CHI,CIN,0,0,0,0,0,0,1,1,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,47,72,CIN,CHI,17,20,FALSE,outdoors,grass,80,52,0,-1.5,CHI,44.5,9/19/2021
202109190chi,MontDa01,RB,David Montgomery,CHI,0,0,0,0,0,0,0,0,0,20,61,0,11,4,3,18,0,10,0,0,20,20,0,20,CHI,CIN,0,0,0,0,0,0,10.9,10.9,9.4,9.4,9.4,9.4,0,0,0,0,29,32,2,-1.2,14,0,52,80,CIN,CHI,17,20,FALSE,outdoors,grass,80,52,0,-1.5,CHI,44.5,9/19/2021
202109190chi,PeriSa00,RB,Samaje Perine,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,CIN,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,CIN,CHI,17,20,FALSE,outdoors,grass,80,52,0,-1.5,CHI,44.5,9/19/2021
202109190chi,FielJu00,QB,Justin Fields,CHI,6,13,60,0,1,2,25,21,27.7,10,31,0,10,0,0,0,0,0,0,4,6,25,19,6,CHI,CIN,0,0,0,0,0,0,4.5,4.5,3.5,3.5,4.5,4.5,140,4,8,2,16,15,2,0,0,0,42,65,CIN,CHI,17,20,FALSE,outdoors,grass,80,52,0,-1.5,CHI,44.5,9/19/2021
202109190chi,DaltAn00,QB,Andy Dalton,CHI,9,11,56,1,0,1,8,17,118.2,2,25,0,14,0,0,0,0,0,0,2,0,14,14,0,CHI,CIN,0,0,0,0,0,0,8.74,8.74,8.74,8.74,8.74,8.74,35,0,2,0,25,0,0,0,0,0,23,35,CIN,CHI,17,20,FALSE,outdoors,grass,80,52,0,-1.5,CHI,44.5,9/19/2021
202109190chi,WillDa05,RB,Damien Williams,CHI,0,0,0,0,0,0,0,0,0,2,6,0,6,3,2,-2,0,3,0,0,2,2,0,2,CHI,CIN,0,0,0,0,0,0,2.4,2.4,1.4,1.4,1.4,1.4,0,0,0,0,3,3,0,0.9,0,0,15,23,CIN,CHI,17,20,FALSE,outdoors,grass,80,52,0,-1.5,CHI,44.5,9/19/2021
202109190cle,BurkRe00,RB,Rex Burkhead,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOU,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,HOU,CLE,21,31,FALSE,outdoors,grass,75,66,12,-13.5,CLE,48,9/19/2021
202109190cle,AuclAn00,TE,Antony Auclair,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOU,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,HOU,CLE,21,31,FALSE,outdoors,grass,75,66,12,-13.5,CLE,48,9/19/2021
202109190cle,JohnDE04,RB,D'Ernest Johnson,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLE,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,HOU,CLE,21,31,FALSE,outdoors,grass,75,66,12,-13.5,CLE,48,9/19/2021
202109190cle,MillDa02,QB,Davis Mills,HOU,8,18,102,1,1,1,7,35,58.1,2,-1,0,2,0,0,0,0,0,0,0,2,21,19,2,HOU,CLE,0,0,0,0,0,0,6.98,6.98,5.98,5.98,6.98,6.98,218,4,3,0,-3,2,0,0,0,0,35,57,HOU,CLE,21,31,FALSE,outdoors,grass,75,66,12,-13.5,CLE,48,9/19/2021
202109190cle,TaylTy00,QB,Tyrod Taylor,HOU,10,11,125,1,0,0,0,32,144.3,1,15,1,15,0,0,0,0,0,0,1,0,12,12,0,HOU,CLE,0,0,0,0,0,0,16.5,16.5,16.5,16.5,16.5,16.5,54,1,3,0,15,0,0,0,0,0,26,43,HOU,CLE,21,31,FALSE,outdoors,grass,75,66,12,-13.5,CLE,48,9/19/2021
202109190cle,IngrMa01,RB,Mark Ingram,HOU,0,0,0,0,0,0,0,0,0,14,41,0,8,2,1,-1,0,-1,0,0,14,14,0,14,HOU,CLE,0,0,0,0,0,0,5,5,4.5,4.5,4.5,4.5,0,0,0,0,3,38,3,6,0,0,19,31,HOU,CLE,21,31,FALSE,outdoors,grass,75,66,12,-13.5,CLE,48,9/19/2021
202109190cle,JohnDa08,RB,David Johnson,HOU,0,0,0,0,0,0,0,0,0,6,25,0,8,2,2,22,0,14,0,0,6,6,0,6,HOU,CLE,0,0,0,0,0,0,6.7,6.7,5.7,5.7,5.7,5.7,0,0,0,0,7,18,0,-6,28,0,26,43,HOU,CLE,21,31,FALSE,outdoors,grass,75,66,12,-13.5,CLE,48,9/19/2021
202109190cle,LindPh00,RB,Phillip Lindsay,HOU,0,0,0,0,0,0,0,0,0,5,2,0,5,1,1,22,1,22,0,0,5,5,0,5,HOU,CLE,0,0,0,0,0,0,9.4,9.4,8.9,8.9,8.9,8.9,0,0,0,0,0,2,0,-4,26,0,14,23,HOU,CLE,21,31,FALSE,outdoors,grass,75,66,12,-13.5,CLE,48,9/19/2021
202109190cle,CookBr00,WR,Brandin Cooks,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,78,1,22,0,0,0,0,0,0,HOU,CLE,0,0,0,0,0,0,22.8,22.8,18.3,18.3,18.3,18.3,0,0,0,0,0,0,0,170.8,24,1,56,92,HOU,CLE,21,31,FALSE,outdoors,grass,75,66,12,-13.5,CLE,48,9/19/2021
202109190cle,RobeAn00,WR,Andre Roberts,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,35,0,35,1,0,0,0,0,0,HOU,CLE,0,0,0,0,0,0,3.5,3.5,2,2,2,2,0,0,0,0,0,0,0,29,16,0,22,36,HOU,CLE,21,31,FALSE,outdoors,grass,75,66,12,-13.5,CLE,48,9/19/2021
202109190cle,CollNi00,WR,Nico Collins,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,32,0,32,0,0,0,0,0,0,HOU,CLE,0,0,0,0,0,0,4.2,4.2,3.7,3.7,3.7,3.7,0,0,0,0,0,0,0,11,21,0,2,3,HOU,CLE,21,31,FALSE,outdoors,grass,75,66,12,-13.5,CLE,48,9/19/2021
202109190cle,AkinJo00,TE,Jordan Akins,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,17,0,17,0,0,0,0,0,0,HOU,CLE,0,0,0,0,0,0,2.7,2.7,2.2,2.2,2.2,2.2,0,0,0,0,0,0,0,24,7,1,38,62,HOU,CLE,21,31,FALSE,outdoors,grass,75,66,12,-13.5,CLE,48,9/19/2021
202109190cle,ConlCh00,WR,Chris Conley,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,13,0,13,0,0,0,0,0,0,HOU,CLE,0,0,0,0,0,0,2.3,2.3,1.8,1.8,1.8,1.8,0,0,0,0,0,0,0,12,7,0,55,90,HOU,CLE,21,31,FALSE,outdoors,grass,75,66,12,-13.5,CLE,48,9/19/2021
202109190cle,AmenDa00,WR,Danny Amendola,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,0,9,0,0,0,0,0,0,HOU,CLE,0,0,0,0,0,0,1.9,1.9,1.4,1.4,1.4,1.4,0,0,0,0,0,0,0,4,5,0,12,20,HOU,CLE,21,31,FALSE,outdoors,grass,75,66,12,-13.5,CLE,48,9/19/2021
202109190cle,BrowPh01,TE,Pharaoh Brown,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,HOU,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,38,62,HOU,CLE,21,31,FALSE,outdoors,grass,75,66,12,-13.5,CLE,48,9/19/2021
202109190cle,MayfBa00,QB,Baker Mayfield,CLE,19,21,213,1,1,2,14,33,105,8,10,1,5,0,0,0,0,0,0,5,3,31,28,3,CLE,HOU,0,0,0,0,0,0,18.52,18.52,17.52,17.52,18.52,18.52,131,1,4,0,10,0,0,0,0,0,61,100,HOU,CLE,21,31,FALSE,outdoors,grass,75,66,12,-13.5,CLE,48,9/19/2021
202109190cle,ChubNi00,RB,Nick Chubb,CLE,0,0,0,0,0,0,0,0,0,11,95,1,26,1,1,3,0,3,0,0,11,11,0,11,CLE,HOU,0,0,0,0,0,0,16.8,16.8,16.3,16.3,16.3,16.3,0,0,0,0,34,61,1,-5,8,0,35,57,HOU,CLE,21,31,FALSE,outdoors,grass,75,66,12,-13.5,CLE,48,9/19/2021
202109190cle,HuntKa00,RB,Kareem Hunt,CLE,0,0,0,0,0,0,0,0,0,13,51,0,13,1,1,2,0,2,0,0,13,13,0,13,CLE,HOU,0,0,0,0,0,0,6.3,6.3,5.8,5.8,5.8,5.8,0,0,0,0,23,28,2,2,0,0,23,38,HOU,CLE,21,31,FALSE,outdoors,grass,75,66,12,-13.5,CLE,48,9/19/2021
202109190cle,FeltDe00,RB,Demetric Felton,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,51,1,33,0,0,0,0,0,0,CLE,HOU,0,0,0,0,0,0,13.1,13.1,12.1,12.1,12.1,12.1,0,0,0,0,0,0,0,-3,54,0,3,5,HOU,CLE,21,31,FALSE,outdoors,grass,75,66,12,-13.5,CLE,48,9/19/2021
202109190cle,BryaHa00,TE,Harrison Bryant,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,49,0,29,0,0,0,0,0,0,CLE,HOU,0,0,0,0,0,0,8.9,8.9,6.9,6.9,6.9,6.9,0,0,0,0,0,0,0,38,11,0,31,51,HOU,CLE,21,31,FALSE,outdoors,grass,75,66,12,-13.5,CLE,48,9/19/2021
202109190cle,HoopAu00,TE,Austin Hooper,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,40,0,13,0,0,0,0,0,0,CLE,HOU,0,0,0,0,0,0,9,9,6.5,6.5,6.5,6.5,0,0,0,0,0,0,0,17,23,0,42,69,HOU,CLE,21,31,FALSE,outdoors,grass,75,66,12,-13.5,CLE,48,9/19/2021
202109190cle,HiggRa00,WR,Rashard Higgins,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,27,0,14,0,0,0,0,0,0,CLE,HOU,0,0,0,0,0,0,4.7,4.7,3.7,3.7,3.7,3.7,0,0,0,0,0,0,0,24,3,0,43,70,HOU,CLE,21,31,FALSE,outdoors,grass,75,66,12,-13.5,CLE,48,9/19/2021
202109190cle,NjokDa00,TE,David Njoku,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,18,0,11,0,0,0,0,0,0,CLE,HOU,0,0,0,0,0,0,3.8,3.8,2.8,2.8,2.8,2.8,0,0,0,0,0,0,0,29.1,14,0,36,59,HOU,CLE,21,31,FALSE,outdoors,grass,75,66,12,-13.5,CLE,48,9/19/2021
202109190cle,PeopDo00,WR,Donovan Peoples-Jones,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,0,14,1,0,0,0,0,0,CLE,HOU,0,0,0,0,0,0,1.4,1.4,-0.1,-0.1,-0.1,-0.1,0,0,0,0,0,0,0,15,-1,0,46,75,HOU,CLE,21,31,FALSE,outdoors,grass,75,66,12,-13.5,CLE,48,9/19/2021
202109190cle,LandJa00,WR,Jarvis Landry,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,0,9,0,0,0,0,0,0,CLE,HOU,0,0,0,0,0,0,1.9,1.9,1.4,1.4,1.4,1.4,0,0,0,0,0,0,0,-2,11,0,2,3,HOU,CLE,21,31,FALSE,outdoors,grass,75,66,12,-13.5,CLE,48,9/19/2021
202109190cle,JanoAn00,FB,Andy Janovich,CLE,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,2,2,0,2,CLE,HOU,0,0,0,0,0,0,6,6,6,6,6,6,0,0,0,0,-1,1,0,0,0,0,11,18,HOU,CLE,21,31,FALSE,outdoors,grass,75,66,12,-13.5,CLE,48,9/19/2021
202109190cle,SchwAn00,WR,Anthony Schwartz,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,CLE,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,30,49,HOU,CLE,21,31,FALSE,outdoors,grass,75,66,12,-13.5,CLE,48,9/19/2021
202109190clt,StafMa00,QB,Matthew Stafford,LAR,19,30,278,2,1,1,8,44,101.8,2,1,0,5,0,0,0,0,0,0,1,1,33,32,1,LAR,IND,0,0,0,0,0,0,18.22,18.22,17.22,17.22,18.22,18.22,218,4,8,1,1,0,0,0,0,0,59,100,LAR,IND,27,24,FALSE,retractable roof (closed),fieldturf,72,45,0,-3.5,LAR,48,9/19/2021
202109190clt,HendDa00,RB,Darrell Henderson,LAR,0,0,0,0,0,0,0,0,0,13,53,1,13,5,3,29,0,23,0,0,13,13,0,13,LAR,IND,0,0,0,0,0,0,17.2,17.2,15.7,15.7,15.7,15.7,0,0,0,0,33,20,0,-5,30,1,40,68,LAR,IND,27,24,FALSE,retractable roof (closed),fieldturf,72,45,0,-3.5,LAR,48,9/19/2021
202109190clt,MundJo00,TE,Johnny Mundt,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAR,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,LAR,IND,27,24,FALSE,retractable roof (closed),fieldturf,72,45,0,-3.5,LAR,48,9/19/2021
202109190clt,FunkJa00,RB,Jake Funk,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAR,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,LAR,IND,27,24,FALSE,retractable roof (closed),fieldturf,72,45,0,-3.5,LAR,48,9/19/2021
202109190clt,JackDe00,WR,DeSean Jackson,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAR,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,LAR,IND,27,24,FALSE,retractable roof (closed),fieldturf,72,45,0,-3.5,LAR,48,9/19/2021
202109190clt,GranKy00,TE,Kylen Granson,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IND,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,LAR,IND,27,24,FALSE,retractable roof (closed),fieldturf,72,45,0,-3.5,LAR,48,9/19/2021
202109190clt,HarrDe09,WR,DeMichael Harris,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IND,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,LAR,IND,27,24,FALSE,retractable roof (closed),fieldturf,72,45,0,-3.5,LAR,48,9/19/2021
202109190clt,HineNy00,RB,Nyheim Hines,IND,0,0,0,0,0,0,0,0,0,1,5,0,5,2,1,17,0,7,0,0,1,1,0,1,IND,LAR,0,0,0,0,0,0,3.2,3.2,2.7,2.7,2.7,2.7,0,0,0,0,3,2,0,6,5,1,25,37,LAR,IND,27,24,FALSE,retractable roof (closed),fieldturf,72,45,0,-3.5,LAR,48,9/19/2021
