game_id,player_id,pos,player,team,pass_cmp,pass_att,pass_yds,pass_td,pass_int,pass_sacked,pass_sacked_yds,pass_long,pass_rating,rush_att,rush_yds,rush_td,rush_long,targets,rec,rec_yds,rec_td,rec_long,fumbles_lost,rush_scrambles,designed_rush_att,comb_pass_rush_play,comb_pass_play,comb_rush_play,Team_abbrev,Opponent_abbrev,two_point_conv,total_ret_td,offensive_fumble_recovery_td,pass_yds_bonus,rush_yds_bonus,rec_yds_bonus,Total_DKP,Off_DKP,Total_FDP,Off_FDP,Total_SDP,Off_SDP,pass_target_yds,pass_poor_throws,pass_blitzed,pass_hurried,rush_yds_before_contact,rush_yac,rush_broken_tackles,rec_air_yds,rec_yac,rec_drops,offense,off_pct,vis_team,home_team,vis_score,home_score,OT,Roof,Surface,Temperature,Humidity,Wind_Speed,Vegas_Line,Vegas_Favorite,Over_Under,game_date
202009200oti,HenrDe00,RB,Derrick Henry ,TEN,0,0,0,0,0,0,0,0,0,25,84,0,14,2,0,0,0,0,0,0,25,25,0,25,TEN,JAX,0,0,0,0,0,0,8.4,8.4,8.4,8.4,8.4,8.4,0,0,0,0,37,47,2,0,0,1,44,71,JAX,TEN,30,33,FALSE,outdoors,grass,72,60,5,-7,TEN,44.5,9/20/2020
202009200oti,BatsCa00,WR,Cameron Batson,TEN,0,0,0,0,0,0,0,0,0,1,11,0,11,2,2,26,0,18,0,0,1,1,0,1,TEN,JAX,0,0,0,0,0,0,5.7,5.7,4.7,4.7,4.7,4.7,0,0,0,0,11,0,0,24,2,0,34,55,JAX,TEN,30,33,FALSE,outdoors,grass,72,60,5,-7,TEN,44.5,9/20/2020
202009200oti,PerrSe00,RB,Senorise Perry,TEN,0,0,0,0,0,0,0,0,0,2,9,0,6,0,0,0,0,0,0,0,2,2,0,2,TEN,JAX,0,0,0,0,0,0,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,0,2,7,0,0,0,0,2,3,JAX,TEN,30,33,FALSE,outdoors,grass,72,60,5,-7,TEN,44.5,9/20/2020
202009200oti,MinsGa00,QB,Gardner Minshew II,JAX,30,45,339,3,2,2,24,45,92.7,4,19,0,11,0,0,0,0,0,0,3,1,51,50,1,JAX,TEN,0,0,0,1,0,0,28.46,28.46,23.46,23.46,27.46,27.46,393,6,16,3,19,0,0,0,0,0,75,99,JAX,TEN,30,33,FALSE,outdoors,grass,72,60,5,-7,TEN,44.5,9/20/2020
202009200oti,ElleBe00,TE,Ben Ellefson,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JAX,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22,JAX,TEN,30,33,FALSE,outdoors,grass,72,60,5,-7,TEN,44.5,9/20/2020
202009200oti,RaymKa00,WR,Kalif Raymond,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TEN,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,45,JAX,TEN,30,33,FALSE,outdoors,grass,72,60,5,-7,TEN,44.5,9/20/2020
202009200oti,PruiMy00,TE,MyCole Pruitt,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TEN,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,34,JAX,TEN,30,33,FALSE,outdoors,grass,72,60,5,-7,TEN,44.5,9/20/2020
202009200oti,BlasKh00,RB,Khari Blasingame,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TEN,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,JAX,TEN,30,33,FALSE,outdoors,grass,72,60,5,-7,TEN,44.5,9/20/2020
202009200oti,WestNi00,WR,Nick Westbrook-Ikhine,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TEN,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,JAX,TEN,30,33,FALSE,outdoors,grass,72,60,5,-7,TEN,44.5,9/20/2020
202009200oti,DaviCo03,WR,Corey Davis,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,36,1,17,0,0,0,0,0,0,TEN,JAX,0,0,0,0,0,0,12.6,12.6,11.1,11.1,11.1,11.1,0,0,0,0,0,0,0,42,15,0,50,81,JAX,TEN,30,33,FALSE,outdoors,grass,72,60,5,-7,TEN,44.5,9/20/2020
202009200oti,SmitJo01,TE,Jonnu Smith,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,84,2,63,0,0,0,0,0,0,TEN,JAX,0,0,0,0,0,0,24.4,24.4,22.4,22.4,22.4,22.4,0,0,0,0,0,0,0,33,52,0,54,87,JAX,TEN,30,33,FALSE,outdoors,grass,72,60,5,-7,TEN,44.5,9/20/2020
202009200oti,HumpAd00,WR,Adam Humphries,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,48,1,18,0,0,0,0,0,0,TEN,JAX,0,0,0,0,0,0,15.8,15.8,13.3,13.3,13.3,13.3,0,0,0,0,0,0,0,51,16,0,34,55,JAX,TEN,30,33,FALSE,outdoors,grass,72,60,5,-7,TEN,44.5,9/20/2020
202009200oti,FirkAn00,TE,Anthony Firkser,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,45,0,16,0,0,0,0,0,0,TEN,JAX,0,0,0,0,0,0,8.5,8.5,6.5,6.5,6.5,6.5,0,0,0,0,0,0,0,41.2,4,0,14,23,JAX,TEN,30,33,FALSE,outdoors,grass,72,60,5,-7,TEN,44.5,9/20/2020
202009200phi,WardGr02,WR,Greg Ward,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,5,0,0,0,0,0,0,PHI,LAR,0,0,0,0,0,0,1.5,1.5,1,1,1,1,0,0,0,0,0,0,0,4,1,0,13,18,LAR,PHI,37,19,FALSE,outdoors,grass,62,34,12,-2,PHI,46,9/20/2020
202009200phi,KuppCo00,WR,Cooper Kupp,LAR,0,0,0,0,0,0,0,0,0,2,19,0,15,6,5,81,0,24,1,0,2,2,0,2,LAR,PHI,0,0,0,0,0,0,14,14,10.5,10.5,10.5,10.5,0,0,0,0,13,6,0,25.8,55,0,59,86,LAR,PHI,37,19,FALSE,outdoors,grass,62,34,12,-2,PHI,46,9/20/2020
202009200phi,WoodRo02,WR,Robert Woods,LAR,0,0,0,0,0,0,0,0,0,3,19,1,9,5,2,14,0,13,0,0,3,3,0,3,LAR,PHI,0,0,0,0,0,0,11.3,11.3,10.3,10.3,10.3,10.3,0,0,0,0,19,0,0,60,2,0,59,86,LAR,PHI,37,19,FALSE,outdoors,grass,62,34,12,-2,PHI,46,9/20/2020
202009200phi,ArceJJ00,WR,JJ Arcega-Whiteside,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,PHI,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,16,23,LAR,PHI,37,19,FALSE,outdoors,grass,62,34,12,-2,PHI,46,9/20/2020
202009200phi,ClemCo00,RB,Corey Clement,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,LAR,PHI,37,19,FALSE,outdoors,grass,62,34,12,-2,PHI,46,9/20/2020
202009200phi,ReagJa00,WR,Jalen Reagor,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,41,0,16,0,0,0,0,0,0,PHI,LAR,0,0,0,0,0,0,8.1,8.1,6.1,6.1,6.1,6.1,0,0,0,0,0,0,0,15.2,26,0,60,85,LAR,PHI,37,19,FALSE,outdoors,grass,62,34,12,-2,PHI,46,9/20/2020
202009200phi,GoedDa00,TE,Dallas Goedert,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,30,0,11,0,0,0,0,0,0,PHI,LAR,0,0,0,0,0,0,7,7,5,5,5,5,0,0,0,0,0,0,0,64,10,0,63,89,LAR,PHI,37,19,FALSE,outdoors,grass,62,34,12,-2,PHI,46,9/20/2020
202009200phi,GoffJa00,QB,Jared Goff,LAR,20,27,267,3,0,1,9,28,142.1,7,13,0,10,0,0,0,0,0,0,2,5,35,30,5,LAR,PHI,0,0,0,0,0,0,23.98,23.98,23.98,23.98,23.98,23.98,221,6,6,3,12,1,0,0,0,0,69,100,LAR,PHI,37,19,FALSE,outdoors,grass,62,34,12,-2,PHI,46,9/20/2020
202009200phi,HendDa00,RB,Darrell Henderson,LAR,0,0,0,0,0,0,0,0,0,12,81,1,40,3,2,40,0,28,0,0,12,12,0,12,LAR,PHI,0,0,0,0,0,0,20.1,20.1,19.1,19.1,19.1,19.1,0,0,0,0,24,57,1,29.1,23,0,29,42,LAR,PHI,37,19,FALSE,outdoors,grass,62,34,12,-2,PHI,46,9/20/2020
202009200phi,BrowMa03,RB,Malcolm Brown,LAR,0,0,0,0,0,0,0,0,0,11,47,0,19,0,0,0,0,0,0,0,11,11,0,11,LAR,PHI,0,0,0,0,0,0,4.7,4.7,4.7,4.7,4.7,4.7,0,0,0,0,32,15,1,0,0,0,37,54,LAR,PHI,37,19,FALSE,outdoors,grass,62,34,12,-2,PHI,46,9/20/2020
202009200phi,HighJo00,WR,John Hightower,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,LAR,PHI,37,19,FALSE,outdoors,grass,62,34,12,-2,PHI,46,9/20/2020
202009200phi,JeffVa00,WR,Van Jefferson,LAR,0,0,0,0,0,0,0,0,0,1,-1,0,-1,5,4,45,0,21,0,0,1,1,0,1,LAR,PHI,0,0,0,0,0,0,8.4,8.4,6.4,6.4,6.4,6.4,0,0,0,0,-1,0,0,46,7,0,26,38,LAR,PHI,37,19,FALSE,outdoors,grass,62,34,12,-2,PHI,46,9/20/2020
202009200phi,AkerCa00,RB,Cam Akers,LAR,0,0,0,0,0,0,0,0,0,3,13,0,5,0,0,0,0,0,0,0,3,3,0,3,LAR,PHI,0,0,0,0,0,0,1.3,1.3,1.3,1.3,1.3,1.3,0,0,0,0,3,10,0,0,0,0,3,4,LAR,PHI,37,19,FALSE,outdoors,grass,62,34,12,-2,PHI,46,9/20/2020
202009200phi,HigbTy00,TE,Tyler Higbee,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,54,3,28,0,0,0,0,0,0,LAR,PHI,0,0,0,0,0,0,28.4,28.4,25.9,25.9,25.9,25.9,0,0,0,0,0,0,0,44,10,0,59,86,LAR,PHI,37,19,FALSE,outdoors,grass,62,34,12,-2,PHI,46,9/20/2020
202009200phi,ReynJo00,WR,Josh Reynolds,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,33,0,20,0,0,0,0,0,0,LAR,PHI,0,0,0,0,0,0,5.3,5.3,4.3,4.3,4.3,4.3,0,0,0,0,0,0,0,21,12,0,42,61,LAR,PHI,37,19,FALSE,outdoors,grass,62,34,12,-2,PHI,46,9/20/2020
202009200phi,JackDe00,WR,DeSean Jackson,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,64,0,25,0,0,0,0,0,0,PHI,LAR,0,0,0,0,0,0,12.4,12.4,9.4,9.4,9.4,9.4,0,0,0,0,0,0,0,68.4,9,2,55,77,LAR,PHI,37,19,FALSE,outdoors,grass,62,34,12,-2,PHI,46,9/20/2020
202009200phi,WentCa00,QB,Carson Wentz,PHI,26,43,242,0,2,0,0,25,56.5,2,7,1,6,0,0,0,0,0,0,1,1,45,44,1,PHI,LAR,0,0,0,0,0,0,14.38,14.38,12.38,12.38,14.38,14.38,281,5,6,1,5,2,0,0,0,0,71,100,LAR,PHI,37,19,FALSE,outdoors,grass,62,34,12,-2,PHI,46,9/20/2020
202009200phi,SandMi01,RB,Miles Sanders,PHI,0,0,0,0,0,0,0,0,0,20,95,1,15,7,3,36,0,22,1,0,20,20,0,20,PHI,LAR,0,0,0,0,0,0,21.1,21.1,18.6,18.6,18.6,18.6,0,0,0,0,63,32,1,25.2,29,1,55,77,LAR,PHI,37,19,FALSE,outdoors,grass,62,34,12,-2,PHI,46,9/20/2020
202009200phi,ScotBo02,RB,Boston Scott,PHI,0,0,0,0,0,0,0,0,0,4,19,0,9,3,3,24,0,12,0,0,4,4,0,4,PHI,LAR,0,0,0,0,0,0,7.3,7.3,5.8,5.8,5.8,5.8,0,0,0,0,10,9,1,-3.9,28,0,13,18,LAR,PHI,37,19,FALSE,outdoors,grass,62,34,12,-2,PHI,46,9/20/2020
202009200phi,ErtzZa00,TE,Zach Ertz,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,42,0,12,0,0,0,0,0,0,PHI,LAR,0,0,0,0,0,0,9.2,9.2,6.7,6.7,6.7,6.7,0,0,0,0,0,0,0,58.1,8,0,67,94,LAR,PHI,37,19,FALSE,outdoors,grass,62,34,12,-2,PHI,46,9/20/2020
202009200phi,EverGe00,TE,Gerald Everett,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAR,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,43,LAR,PHI,37,19,FALSE,outdoors,grass,62,34,12,-2,PHI,46,9/20/2020
202009200phi,MundJo00,TE,Johnny Mundt,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAR,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,LAR,PHI,37,19,FALSE,outdoors,grass,62,34,12,-2,PHI,46,9/20/2020
202009200pit,DrisJe00,QB,Jeff Driskel,DEN,18,34,256,2,1,6,53,45,84.9,2,5,0,3,0,0,0,0,0,0,1,1,42,41,1,DEN,PIT,1,0,0,0,0,0,19.74,19.74,18.74,18.74,19.74,19.74,420,8,27,4,5,0,0,0,0,0,64,83,DEN,PIT,21,26,FALSE,outdoors,grass,64,39,5,-6,PIT,41,9/20/2020
202009200pit,HamlKJ00,WR,KJ Hamler,DEN,0,0,0,0,0,0,0,0,0,1,9,0,9,7,3,48,0,18,0,0,1,1,0,1,DEN,PIT,0,0,0,0,0,0,8.7,8.7,7.2,7.2,7.2,7.2,0,0,0,0,9,0,0,116.2,3,0,48,62,DEN,PIT,21,26,FALSE,outdoors,grass,64,39,5,-6,PIT,41,9/20/2020
202009200pit,SuttCo00,WR,Courtland Sutton,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,66,0,45,0,0,0,0,0,0,DEN,PIT,0,0,0,0,0,0,9.6,9.6,8.1,8.1,8.1,8.1,0,0,0,0,0,0,0,106.2,7,1,31,40,DEN,PIT,21,26,FALSE,outdoors,grass,64,39,5,-6,PIT,41,9/20/2020
202009200pit,JeudJe00,WR,Jerry Jeudy,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,62,0,20,0,0,0,0,0,0,DEN,PIT,0,0,0,0,0,0,10.2,10.2,8.2,8.2,8.2,8.2,0,0,0,0,0,0,0,104.3,18,1,44,57,DEN,PIT,21,26,FALSE,outdoors,grass,64,39,5,-6,PIT,41,9/20/2020
202009200pit,FantNo00,TE,Noah Fant,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,57,1,22,0,0,0,0,0,0,DEN,PIT,1,0,0,0,0,0,17.7,17.7,15.7,15.7,15.7,15.7,0,0,0,0,0,0,0,50,17,0,61,79,DEN,PIT,21,26,FALSE,outdoors,grass,64,39,5,-6,PIT,41,9/20/2020
202009200pit,PatrTi00,WR,Tim Patrick,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,24,0,17,0,0,0,0,0,0,DEN,PIT,0,0,0,0,0,0,4.4,4.4,3.4,3.4,3.4,3.4,0,0,0,0,0,0,0,88,12,0,50,65,DEN,PIT,21,26,FALSE,outdoors,grass,64,39,5,-6,PIT,41,9/20/2020
202009200pit,HamiDa01,WR,DaeSean Hamilton,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,0,5,0,0,0,0,0,0,DEN,PIT,0,0,0,0,0,0,1.5,1.5,1,1,1,1,0,0,0,0,0,0,0,6.9,1,0,34,44,DEN,PIT,21,26,FALSE,outdoors,grass,64,39,5,-6,PIT,41,9/20/2020
202009200pit,VannNi00,TE,Nick Vannett,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,DEN,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,23,30,DEN,PIT,21,26,FALSE,outdoors,grass,64,39,5,-6,PIT,41,9/20/2020
202009200pit,MartSa01,P,Sam Martin,DEN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,DEN,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEN,PIT,21,26,FALSE,outdoors,grass,64,39,5,-6,PIT,41,9/20/2020
202009200pit,RoetBe00,QB,Ben Roethlisberger,PIT,29,41,311,2,1,1,10,84,98.7,3,-2,0,0,0,0,0,0,0,0,0,3,45,42,3,PIT,DEN,0,0,0,1,0,0,22.24,22.24,18.24,18.24,21.24,21.24,233,3,9,6,-2,0,0,0,0,0,65,100,DEN,PIT,21,26,FALSE,outdoors,grass,64,39,5,-6,PIT,41,9/20/2020
202009200pit,ConnJa00,RB,James Conner,PIT,0,0,0,0,0,0,0,0,0,16,106,1,59,2,2,15,0,9,0,0,16,16,0,16,PIT,DEN,0,0,0,0,1,0,23.1,23.1,19.1,19.1,21.1,21.1,0,0,0,0,27,79,0,7,8,0,50,77,DEN,PIT,21,26,FALSE,outdoors,grass,64,39,5,-6,PIT,41,9/20/2020
202009200pit,LockDr00,QB,Drew Lock,DEN,1,5,20,0,0,1,8,20,43.7,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,DEN,PIT,0,0,0,0,0,0,-0.2,-0.2,-1.2,-1.2,-1.2,-1.2,95,3,4,3,0,0,0,0,0,0,13,17,DEN,PIT,21,26,FALSE,outdoors,grass,64,39,5,-6,PIT,41,9/20/2020
202009200pit,GordMe00,RB,Melvin Gordon,DEN,0,0,0,0,0,0,0,0,0,19,70,0,17,3,2,14,1,16,0,0,19,19,0,19,DEN,PIT,0,0,0,0,0,0,16.4,16.4,15.4,15.4,15.4,15.4,0,0,0,0,34,36,4,15.9,3,0,61,79,DEN,PIT,21,26,FALSE,outdoors,grass,64,39,5,-6,PIT,41,9/20/2020
202009200pit,FreeRo00,RB,Royce Freeman,DEN,0,0,0,0,0,0,0,0,0,3,20,0,13,0,0,0,0,0,0,0,3,3,0,3,DEN,PIT,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,9,11,1,0,0,0,16,21,DEN,PIT,21,26,FALSE,outdoors,grass,64,39,5,-6,PIT,41,9/20/2020
202009200pit,BeckAn01,TE,Andrew Beck,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEN,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,DEN,PIT,21,26,FALSE,outdoors,grass,64,39,5,-6,PIT,41,9/20/2020
202009200pit,ButtJa00,TE,Jake Butt,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEN,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,DEN,PIT,21,26,FALSE,outdoors,grass,64,39,5,-6,PIT,41,9/20/2020
202009200pit,SpenDi00,WR,Diontae Spencer,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEN,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,DEN,PIT,21,26,FALSE,outdoors,grass,64,39,5,-6,PIT,41,9/20/2020
202009200pit,WattDe00,RB,Derek Watt,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,DEN,PIT,21,26,FALSE,outdoors,grass,64,39,5,-6,PIT,41,9/20/2020
202009200pit,SamuJa00,RB,Jaylen Samuels,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,4,0,0,0,0,0,0,PIT,DEN,0,0,0,0,0,0,1.4,1.4,0.9,0.9,0.9,0.9,0,0,0,0,0,0,0,0,3,1,5,8,DEN,PIT,21,26,FALSE,outdoors,grass,64,39,5,-6,PIT,41,9/20/2020
202009200pit,McDoVa00,TE,Vance McDonald ,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,3,0,0,0,0,0,0,PIT,DEN,0,0,0,0,0,0,1.3,1.3,0.8,0.8,0.8,0.8,0,0,0,0,0,0,0,10,3,0,36,55,DEN,PIT,21,26,FALSE,outdoors,grass,64,39,5,-6,PIT,41,9/20/2020
202009200pit,SmitJu00,WR,JuJu Smith-Schuster,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,48,0,18,0,0,0,0,0,0,PIT,DEN,0,0,0,0,0,0,11.8,11.8,8.3,8.3,8.3,8.3,0,0,0,0,0,0,0,27.2,37,0,59,91,DEN,PIT,21,26,FALSE,outdoors,grass,64,39,5,-6,PIT,41,9/20/2020
202009200pit,SnelBe00,RB,Benny Snell Jr.,PIT,0,0,0,0,0,0,0,0,0,3,5,0,3,1,1,-4,0,-4,1,0,3,3,0,3,PIT,DEN,0,0,0,0,0,0,0.1,0.1,-1.4,-1.4,-1.4,-1.4,0,0,0,0,3,2,0,-8,4,0,10,15,DEN,PIT,21,26,FALSE,outdoors,grass,64,39,5,-6,PIT,41,9/20/2020
202009200pit,JohnDi01,WR,Diontae Johnson,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,92,1,28,0,0,0,0,0,0,PIT,DEN,0,0,0,0,0,0,23.2,23.2,19.2,19.2,19.2,19.2,0,0,0,0,0,0,0,80.6,42,1,54,83,DEN,PIT,21,26,FALSE,outdoors,grass,64,39,5,-6,PIT,41,9/20/2020
202009200pit,ClayCh01,WR,Chase Claypool,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,88,1,84,0,0,0,0,0,0,PIT,DEN,0,0,0,0,0,0,17.8,17.8,16.3,16.3,16.3,16.3,0,0,0,0,0,0,0,41.1,47,0,24,37,DEN,PIT,21,26,FALSE,outdoors,grass,64,39,5,-6,PIT,41,9/20/2020
202009200pit,EbroEr00,TE,Eric Ebron,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,43,0,21,0,0,0,0,0,0,PIT,DEN,0,0,0,0,0,0,7.3,7.3,5.8,5.8,5.8,5.8,0,0,0,0,0,0,0,49,17,1,50,77,DEN,PIT,21,26,FALSE,outdoors,grass,64,39,5,-6,PIT,41,9/20/2020
202009200pit,WashJa00,WR,James Washington,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,22,0,10,0,0,0,0,0,0,PIT,DEN,0,0,0,0,0,0,5.2,5.2,3.7,3.7,3.7,3.7,0,0,0,0,0,0,0,26,7,1,31,48,DEN,PIT,21,26,FALSE,outdoors,grass,64,39,5,-6,PIT,41,9/20/2020
202009200sdg,MahoPa00,QB,Patrick Mahomes,KAN,27,47,302,2,0,1,13,54,90.9,6,54,0,21,0,0,0,0,0,0,6,0,54,54,0,KAN,LAC,1,0,0,1,0,0,30.48,30.48,27.48,27.48,29.48,29.48,339,10,2,9,38,16,0,0,0,0,77,100,KAN,LAC,23,20,TRUE,dome,matrixturf,72,45,0,-8.5,KAN,47,9/20/2020
202009200sdg,EdwaCl00,RB,Clyde Edwards-Helaire,KAN,0,0,0,0,0,0,0,0,0,10,38,0,17,8,6,32,0,10,0,0,10,10,0,10,KAN,LAC,0,0,0,0,0,0,13,13,10,10,10,10,0,0,0,0,17,21,5,3.2,25,0,48,62,KAN,LAC,23,20,TRUE,dome,matrixturf,72,45,0,-8.5,KAN,47,9/20/2020
202009200sdg,ThomDa06,RB,Darwin Thompson,KAN,0,0,0,0,0,0,0,0,0,4,21,0,14,1,0,0,0,0,0,0,4,4,0,4,KAN,LAC,0,0,0,0,0,0,2.1,2.1,2.1,2.1,2.1,2.1,0,0,0,0,14,7,0,-6,0,0,15,19,KAN,LAC,23,20,TRUE,dome,matrixturf,72,45,0,-8.5,KAN,47,9/20/2020
202009200sdg,HillTy00,WR,Tyreek Hill,KAN,0,0,0,0,0,0,0,0,0,1,9,0,9,11,5,99,1,54,0,0,1,1,0,1,KAN,LAC,0,0,0,0,0,0,21.8,21.8,19.3,19.3,19.3,19.3,0,0,0,0,9,0,0,132,25,1,69,90,KAN,LAC,23,20,TRUE,dome,matrixturf,72,45,0,-8.5,KAN,47,9/20/2020
202009200sdg,HardMe00,WR,Mecole Hardman,KAN,0,0,0,0,0,0,0,0,0,1,3,0,3,3,2,30,0,22,0,0,1,1,0,1,KAN,LAC,1,0,0,0,0,0,7.3,7.3,6.3,6.3,6.3,6.3,0,0,0,0,3,0,0,32.1,9,0,50,65,KAN,LAC,23,20,TRUE,dome,matrixturf,72,45,0,-8.5,KAN,47,9/20/2020
202009200sdg,KelcTr00,TE,Travis Kelce,KAN,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,90,1,20,0,0,0,0,0,0,KAN,LAC,0,0,0,0,0,0,24,24,19.5,19.5,19.5,19.5,0,0,0,0,0,0,0,117.6,30,0,74,96,KAN,LAC,23,20,TRUE,dome,matrixturf,72,45,0,-8.5,KAN,47,9/20/2020
202009200sdg,RobiDe01,WR,Demarcus Robinson,KAN,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,28,0,14,0,0,0,0,0,0,KAN,LAC,0,0,0,0,0,0,5.8,5.8,4.3,4.3,4.3,4.3,0,0,0,0,0,0,0,32,10,0,48,62,KAN,LAC,23,20,TRUE,dome,matrixturf,72,45,0,-8.5,KAN,47,9/20/2020
202009200sdg,WillDa10,RB,Darrel Williams,KAN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,12,0,0,0,0,0,0,KAN,LAC,0,0,0,0,0,0,2.2,2.2,1.7,1.7,1.7,1.7,0,0,0,0,0,0,0,2,10,0,10,13,KAN,LAC,23,20,TRUE,dome,matrixturf,72,45,0,-8.5,KAN,47,9/20/2020
202009200sdg,WatkSa00,WR,Sammy Watkins,KAN,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,11,0,11,0,0,0,0,0,0,KAN,LAC,0,0,0,0,0,0,2.1,2.1,1.6,1.6,1.6,1.6,0,0,0,0,0,0,0,21,7,0,45,58,KAN,LAC,23,20,TRUE,dome,matrixturf,72,45,0,-8.5,KAN,47,9/20/2020
202009200sdg,KeizNi00,TE,Nick Keizer,KAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KAN,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,KAN,LAC,23,20,TRUE,dome,matrixturf,72,45,0,-8.5,KAN,47,9/20/2020
